X	Y	Z	influencia	Az
4403111.787	7478437.627	-4898.573346	0.00543	359.17
4403181.308	7478437.627	-4854.701781	0.005469	359.17
4403250.828	7478437.627	-4810.313908	0.005508	359.17
4403320.349	7478437.627	-4765.449323	0.005548	359.17
4403389.869	7478437.627	-4720.139662	0.005588	359.17
4403459.39	7478437.627	-4674.410435	0.00563	359.17
4403528.91	7478437.627	-4628.286253	0.005672	359.17
4403598.431	7478437.627	-4581.799504	0.005715	359.17
4403667.951	7478437.627	-4534.996048	0.005759	359.17
4403737.472	7478437.627	-4487.935627	0.005804	359.17
4403806.993	7478437.627	-4440.692225	0.00585	359.17
4403876.513	7478437.627	-4393.357738	0.005896	359.17
4403946.034	7478437.627	-4346.047193	0.005944	359.17
4404015.554	7478437.627	-4298.905823	0.005993	359.17
4404085.075	7478437.627	-4252.12505	0.006043	359.17
4404154.595	7478437.627	-4205.976245	0.006094	359.17
4404224.116	7478437.627	-4160.855842	0.006147	359.17
4404293.636	7478437.627	-4117.303966	0.0062	359.17
4404363.157	7478437.627	-4075.949142	0.006255	359.17
4404432.677	7478437.627	-4037.375259	0.006311	359.17
4404502.198	7478437.627	-4001.959878	0.006368	359.17
4404571.719	7478437.627	-3969.740308	0.006427	359.17
4404641.239	7478437.627	-3940.355392	0.006487	359.17
4404710.76	7478437.627	-3913.114819	0.006549	359.17
4404780.28	7478437.627	-3887.201548	0.006613	359.17
4404849.801	7478437.627	-3861.91365	0.006678	359.17
4404919.321	7478437.627	-3836.825734	0.006745	359.17
4404988.842	7478437.627	-3811.832487	0.006813	359.17
4405058.362	7478437.627	-3787.102501	0.006884	359.17
4405127.883	7478437.627	-3762.954793	0.006956	359.17
4405197.404	7478437.627	-3739.655305	0.007031	359.17
4405266.924	7478437.627	-3717.201844	0.007108	359.17
4405336.445	7478437.627	-3695.260809	0.007187	359.17
4405405.965	7478437.627	-3673.362667	0.007268	359.17
4405475.486	7478437.627	-3651.22841	0.007352	359.17
4405545.006	7478437.627	-3628.949612	0.007439	359.17
4405614.527	7478437.627	-3606.900004	0.007528	359.17
4405684.047	7478437.627	-3585.527417	0.00762	359.17
4405753.568	7478437.627	-3565.233888	0.007716	359.17
4405823.088	7478437.627	-3546.392757	0.007814	359.17
4405892.609	7478437.627	-3529.400028	0.007916	359.17
4405962.13	7478437.627	-3514.644167	0.008022	359.17
4406031.65	7478437.627	-3502.379158	0.008132	359.17
4406101.171	7478437.627	-3492.59374	0.008245	359.17
4406170.691	7478437.627	-3484.979018	0.008363	359.17
4406240.212	7478437.627	-3479.01285	0.008486	359.17
4406309.732	7478437.627	-3474.106206	0.008613	359.17
4406379.253	7478437.627	-3469.746005	0.008746	359.17
4406448.773	7478437.627	-3465.589059	0.008884	359.17
4406518.294	7478437.627	-3461.490337	0.009028	359.17
4406587.814	7478437.627	-3457.478767	0.009179	359.17
4406657.335	7478437.627	-3453.704308	0.009337	359.17
4406726.856	7478437.627	-3450.370614	0.009502	359.17
4406796.376	7478437.627	-3447.663876	0.009675	359.17
4406865.897	7478437.627	-3445.698797	0.009856	359.17
4406935.417	7478437.627	-3444.50433	0.010047	359.17
4407004.938	7478437.627	-3444.048418	0.010249	359.17
4407074.458	7478437.627	-3444.274715	0.010461	359.17
4407143.979	7478437.627	-3445.124327	0.010686	359.17
4407213.499	7478437.627	-3446.535694	0.010924	359.17
4407283.02	7478437.627	-3448.43123	0.011176	359.17
4407352.54	7478437.627	-3450.704856	0.011445	359.17
4407422.061	7478437.627	-3453.222543	0.011732	359.17
4407491.582	7478437.627	-3455.837494	0.012039	359.17
4407561.102	7478437.627	-3458.409999	0.012368	359.17
4407630.623	7478437.627	-3460.821985	0.012722	359.17
4407700.143	7478437.627	-3462.985756	0.013105	359.17
4407769.664	7478437.627	-3464.852481	0.01352	359.17
4407839.184	7478437.627	-3466.42135	0.013972	359.17
4407908.705	7478437.627	-3467.740519	0.014466	359.17
4407978.225	7478437.627	-3468.891491	0.015011	359.17
4408047.746	7478437.627	-3469.962163	0.015613	359.17
4408117.267	7478437.627	-3471.021333	0.016285	359.17
4408186.787	7478437.627	-3472.099567	0.01704	359.17
4408256.308	7478437.627	-3473.175278	0.017896	359.17
4408325.828	7478437.627	-3474.172928	0.018877	359.17
4408395.349	7478437.627	-3474.985745	0.020016	359.17
4408464.869	7478437.627	-3475.520669	0.021358	359.17
4408534.39	7478437.627	-3475.745889	0.022972	359.17
4408603.91	7478437.627	-3475.733551	0.024957	359.17
4408673.431	7478437.627	-3475.725454	0.027478	359.17
4408742.951	7478437.627	-3476.256697	0.030815	359.17
4408812.472	7478437.627	-3478.309823	0.035512	359.17
4408881.993	7478437.627	-3483.372085	0.042776	359.17
4408951.513	7478437.627	-3493.229037	0.056106	359.17
4409021.034	7478437.627	-3509.420009	0.093301	359.17
4409090.554	7478437.627	-3532.486971	0.1801	359.17
4409160.075	7478437.627	-3561.365084	0.06863	359.17
4409229.595	7478437.627	-3593.341133	0.048239	359.17
4409299.116	7478437.627	-3624.822145	0.038689	359.17
4409368.636	7478437.627	-3652.705225	0.032938	359.17
4409438.157	7478437.627	-3675.610399	0.029016	359.17
4409507.677	7478437.627	-3694.090338	0.026134	359.17
4409577.198	7478437.627	-3709.572605	0.023908	359.17
4409646.719	7478437.627	-3722.805291	0.022124	359.17
4409716.239	7478437.627	-3732.919069	0.020657	359.17
4409785.76	7478437.627	-3737.600283	0.019423	359.17
4409855.28	7478437.627	-3734.077358	0.018368	359.17
4409924.801	7478437.627	-3720.315414	0.017453	359.17
4409994.321	7478437.627	nan	0.01665	359.17
4410063.842	7478437.627	nan	0.015939	359.17
4410133.362	7478437.627	nan	0.015303	359.17
4410202.883	7478437.627	nan	0.014731	359.17
4410272.404	7478437.627	nan	0.014213	359.17
4410341.924	7478437.627	nan	0.01374	359.17
4410411.445	7478437.627	nan	0.013307	359.17
4410480.965	7478437.627	nan	0.012909	359.17
4410550.486	7478437.627	nan	0.012541	359.17
4410620.006	7478437.627	nan	0.0122	359.17
4410689.527	7478437.627	nan	0.011882	359.17
4410759.047	7478437.627	nan	0.011586	359.17
4410828.568	7478437.627	nan	0.011308	359.17
4410898.088	7478437.627	nan	0.011048	359.17
4410967.609	7478437.627	nan	0.010803	359.17
4411037.13	7478437.627	nan	0.010572	359.17
4411106.65	7478437.627	nan	0.010353	359.17
4411176.171	7478437.627	nan	0.010147	359.17
4411245.691	7478437.627	nan	0.009951	359.17
4411315.212	7478437.627	nan	0.009764	359.17
4411384.732	7478437.627	nan	0.009587	359.17
4411454.253	7478437.627	nan	0.009418	359.17
4411523.773	7478437.627	nan	0.009257	359.17
4411593.294	7478437.627	nan	0.009103	359.17
4411662.814	7478437.627	nan	0.008955	359.17
4411732.335	7478437.627	nan	0.008814	359.17
4411801.856	7478437.627	nan	0.008679	359.17
4411871.376	7478437.627	nan	0.008549	359.17
4411940.897	7478437.627	nan	0.008424	359.17
4412010.417	7478437.627	nan	0.008303	359.17
4412079.938	7478437.627	nan	0.008188	359.17
4412149.458	7478437.627	nan	0.008076	359.17
4412218.979	7478437.627	nan	0.007969	359.17
4412288.499	7478437.627	nan	0.007865	359.17
4412358.02	7478437.627	nan	0.007765	359.17
4412427.54	7478437.627	nan	0.007668	359.17
4412497.061	7478437.627	nan	0.007574	359.17
4412566.582	7478437.627	nan	0.007483	359.17
4412636.102	7478437.627	nan	0.007395	359.17
4412705.623	7478437.627	nan	0.00731	359.17
4412775.143	7478437.627	nan	0.007227	359.17
4412844.664	7478437.627	nan	0.007147	359.17
4412914.184	7478437.627	nan	0.007069	359.17
4412983.705	7478437.627	nan	0.006993	359.17
4413053.225	7478437.627	nan	0.00692	359.17
4413122.746	7478437.627	nan	0.006848	359.17
4413192.267	7478437.627	nan	0.006779	359.17
4394282.677	7478616.737	nan	0.003148	359.17
4394352.198	7478616.737	nan	0.003157	359.17
4394421.719	7478616.737	-6688.375096	0.003166	359.17
4394491.239	7478616.737	-6688.602188	0.003175	359.17
4394560.76	7478616.737	-6688.582084	0.003184	359.17
4394630.28	7478616.737	-6688.303219	0.003194	359.17
4394699.801	7478616.737	-6687.761418	0.003203	359.17
4394769.321	7478616.737	-6686.955275	0.003212	359.17
4394838.842	7478616.737	-6685.880882	0.003222	359.17
4394908.362	7478616.737	-6684.530904	0.003231	359.17
4394977.883	7478616.737	-6682.89744	0.003241	359.17
4395047.404	7478616.737	-6680.972043	0.00325	359.17
4395116.924	7478616.737	-6678.742317	0.00326	359.17
4395186.445	7478616.737	-6676.192622	0.00327	359.17
4395255.965	7478616.737	-6673.310838	0.00328	359.17
4395325.486	7478616.737	-6670.093309	0.00329	359.17
4395395.006	7478616.737	-6666.543333	0.0033	359.17
4395464.527	7478616.737	-6662.667237	0.00331	359.17
4395534.047	7478616.737	-6658.47118	0.00332	359.17
4395603.568	7478616.737	-6653.957765	0.00333	359.17
4395673.088	7478616.737	-6649.12451	0.003341	359.17
4395742.609	7478616.737	-6643.96736	0.003351	359.17
4395812.13	7478616.737	-6638.485248	0.003361	359.17
4395881.65	7478616.737	-6632.680033	0.003372	359.17
4395951.171	7478616.737	-6626.555184	0.003383	359.17
4396020.691	7478616.737	-6620.119463	0.003394	359.17
4396090.212	7478616.737	-6613.391998	0.003405	359.17
4396159.732	7478616.737	-6606.400544	0.003416	359.17
4396229.253	7478616.737	-6599.173713	0.003427	359.17
4396298.773	7478616.737	-6591.734664	0.003438	359.17
4396368.294	7478616.737	-6584.099029	0.003449	359.17
4396437.814	7478616.737	-6576.275016	0.00346	359.17
4396507.335	7478616.737	-6568.265229	0.003472	359.17
4396576.856	7478616.737	-6560.07019	0.003483	359.17
4396646.376	7478616.737	-6551.690959	0.003495	359.17
4396715.897	7478616.737	-6543.129716	0.003507	359.17
4396785.417	7478616.737	-6534.391122	0.003519	359.17
4396854.938	7478616.737	-6525.485399	0.003531	359.17
4396924.458	7478616.737	-6516.429045	0.003543	359.17
4396993.979	7478616.737	-6507.240837	0.003555	359.17
4397063.499	7478616.737	-6497.936801	0.003568	359.17
4397133.02	7478616.737	-6488.528284	0.00358	359.17
4397202.54	7478616.737	-6479.022584	0.003593	359.17
4397272.061	7478616.737	-6469.42407	0.003605	359.17
4397341.582	7478616.737	-6459.735684	0.003618	359.17
4397411.102	7478616.737	-6449.960914	0.003631	359.17
4397480.623	7478616.737	-6440.105285	0.003644	359.17
4397550.143	7478616.737	-6430.17703	0.003657	359.17
4397619.664	7478616.737	-6420.187555	0.00367	359.17
4397689.184	7478616.737	-6410.15133	0.003684	359.17
4397758.705	7478616.737	-6400.084152	0.003697	359.17
4397828.225	7478616.737	-6390.000373	0.003711	359.17
4397897.746	7478616.737	-6379.911141	0.003725	359.17
4397967.267	7478616.737	-6369.82466	0.003739	359.17
4398036.787	7478616.737	-6359.74757	0.003753	359.17
4398106.308	7478616.737	-6349.68603	0.003767	359.17
4398175.828	7478616.737	-6339.645905	0.003782	359.17
4398245.349	7478616.737	-6329.632304	0.003796	359.17
4398314.869	7478616.737	-6319.648821	0.003811	359.17
4398384.39	7478616.737	-6309.696432	0.003826	359.17
4398453.91	7478616.737	-6299.772301	0.003841	359.17
4398523.431	7478616.737	-6289.869481	0.003856	359.17
4398592.951	7478616.737	-6279.978092	0.003871	359.17
4398662.472	7478616.737	-6270.087081	0.003887	359.17
4398731.993	7478616.737	-6260.185134	0.003903	359.17
4398801.513	7478616.737	-6250.260327	0.003918	359.17
4398871.034	7478616.737	-6240.299257	0.003934	359.17
4398940.554	7478616.737	-6230.286626	0.003951	359.17
4399010.075	7478616.737	-6220.205384	0.003967	359.17
4399079.595	7478616.737	-6210.036975	0.003983	359.17
4399149.116	7478616.737	-6199.762233	0.004	359.17
4399218.636	7478616.737	-6189.364009	0.004017	359.17
4399288.157	7478616.737	-6178.830254	0.004034	359.17
4399357.677	7478616.737	-6168.154473	0.004052	359.17
4399427.198	7478616.737	-6157.333594	0.004069	359.17
4399496.719	7478616.737	-6146.366515	0.004087	359.17
4399566.239	7478616.737	-6135.254231	0.004105	359.17
4399635.76	7478616.737	-6123.998898	0.004123	359.17
4399705.28	7478616.737	-6112.601286	0.004141	359.17
4399774.801	7478616.737	-6101.059405	0.00416	359.17
4399844.321	7478616.737	-6089.369392	0.004178	359.17
4399913.842	7478616.737	-6077.526839	0.004197	359.17
4399983.362	7478616.737	-6065.527803	0.004217	359.17
4400052.883	7478616.737	-6053.369849	0.004236	359.17
4400122.404	7478616.737	-6041.051553	0.004256	359.17
4400191.924	7478616.737	-6028.569216	0.004276	359.17
4400261.445	7478616.737	-6015.913698	0.004296	359.17
4400330.965	7478616.737	-6003.070184	0.004317	359.17
4400400.486	7478616.737	-5990.017674	0.004337	359.17
4400470.006	7478616.737	-5976.72481	0.004358	359.17
4400539.527	7478616.737	-5963.146849	0.00438	359.17
4400609.047	7478616.737	-5949.230629	0.004401	359.17
4400678.568	7478616.737	-5934.924663	0.004423	359.17
4400748.088	7478616.737	-5920.185596	0.004445	359.17
4400817.609	7478616.737	-5904.978557	0.004467	359.17
4400887.13	7478616.737	-5889.273195	0.00449	359.17
4400956.65	7478616.737	-5873.034853	0.004513	359.17
4401026.171	7478616.737	-5856.214546	0.004537	359.17
4401095.691	7478616.737	-5838.747667	0.00456	359.17
4401165.212	7478616.737	-5820.5604	0.004584	359.17
4401234.732	7478616.737	-5801.568929	0.004609	359.17
4401304.253	7478616.737	-5781.670985	0.004633	359.17
4401373.773	7478616.737	-5760.751821	0.004658	359.17
4401443.294	7478616.737	-5738.712113	0.004684	359.17
4401512.814	7478616.737	-5715.492308	0.00471	359.17
4401582.335	7478616.737	-5691.072583	0.004736	359.17
4401651.856	7478616.737	-5665.457652	0.004762	359.17
4401721.376	7478616.737	-5638.658992	0.004789	359.17
4401790.897	7478616.737	-5610.67531	0.004817	359.17
4401860.417	7478616.737	-5581.482058	0.004845	359.17
4401929.938	7478616.737	-5551.045048	0.004873	359.17
4401999.458	7478616.737	-5519.343722	0.004902	359.17
4402068.979	7478616.737	-5486.37776	0.004931	359.17
4402138.499	7478616.737	-5452.168161	0.00496	359.17
4402208.02	7478616.737	-5416.781957	0.00499	359.17
4402277.54	7478616.737	-5380.363881	0.005021	359.17
4402347.061	7478616.737	-5343.123924	0.005052	359.17
4402416.582	7478616.737	-5305.272364	0.005084	359.17
4402486.102	7478616.737	-5266.95288	0.005116	359.17
4402555.623	7478616.737	-5228.21946	0.005149	359.17
4402625.143	7478616.737	-5189.055421	0.005182	359.17
4402694.664	7478616.737	-5149.408352	0.005216	359.17
4402764.184	7478616.737	-5109.220456	0.00525	359.17
4402833.705	7478616.737	-5068.444123	0.005285	359.17
4402903.225	7478616.737	-5027.044514	0.005321	359.17
4402972.746	7478616.737	-4985.001992	0.005357	359.17
4403042.267	7478616.737	-4942.320379	0.005394	359.17
4403111.787	7478616.737	-4899.029827	0.005432	359.17
4403181.308	7478616.737	-4855.175691	0.00547	359.17
4403250.828	7478616.737	-4810.803336	0.005509	359.17
4403320.349	7478616.737	-4765.951152	0.005549	359.17
4403389.869	7478616.737	-4720.650184	0.00559	359.17
4403459.39	7478616.737	-4674.925525	0.005631	359.17
4403528.91	7478616.737	-4628.801612	0.005673	359.17
4403598.431	7478616.737	-4582.311458	0.005717	359.17
4403667.951	7478616.737	-4535.503223	0.005761	359.17
4403737.472	7478616.737	-4488.441539	0.005806	359.17
4403806.993	7478616.737	-4441.208628	0.005851	359.17
4403876.513	7478616.737	-4393.908534	0.005898	359.17
4403946.034	7478616.737	-4346.672713	0.005946	359.17
4404015.554	7478616.737	-4299.666951	0.005995	359.17
4404085.075	7478616.737	-4253.105872	0.006045	359.17
4404154.595	7478616.737	-4207.282473	0.006096	359.17
4404224.116	7478616.737	-4162.604493	0.006149	359.17
4404293.636	7478616.737	-4119.601486	0.006202	359.17
4404363.157	7478616.737	-4078.865488	0.006257	359.17
4404432.677	7478616.737	-4040.932663	0.006313	359.17
4404502.198	7478616.737	-4006.147797	0.00637	359.17
4404571.719	7478616.737	-3974.542224	0.006429	359.17
4404641.239	7478616.737	-3945.759862	0.00649	359.17
4404710.76	7478616.737	-3919.102674	0.006552	359.17
4404780.28	7478616.737	-3893.72893	0.006615	359.17
4404849.801	7478616.737	-3868.911981	0.00668	359.17
4404919.321	7478616.737	-3844.217314	0.006747	359.17
4404988.842	7478616.737	-3819.543029	0.006816	359.17
4405058.362	7478616.737	-3795.055906	0.006886	359.17
4405127.883	7478616.737	-3771.055221	0.006959	359.17
4405197.404	7478616.737	-3747.780155	0.007034	359.17
4405266.924	7478616.737	-3725.226234	0.007111	359.17
4405336.445	7478616.737	-3703.104181	0.00719	359.17
4405405.965	7478616.737	-3681.019184	0.007271	359.17
4405475.486	7478616.737	-3658.750223	0.007355	359.17
4405545.006	7478616.737	-3636.390927	0.007442	359.17
4405614.527	7478616.737	-3614.260191	0.007531	359.17
4405684.047	7478616.737	-3592.729436	0.007624	359.17
4405753.568	7478616.737	-3572.149367	0.007719	359.17
4405823.088	7478616.737	-3552.89661	0.007818	359.17
4405892.609	7478616.737	-3535.422167	0.00792	359.17
4405962.13	7478616.737	-3520.192731	0.008026	359.17
4406031.65	7478616.737	-3507.530544	0.008136	359.17
4406101.171	7478616.737	-3497.4623	0.008249	359.17
4406170.691	7478616.737	-3489.684891	0.008368	359.17
4406240.212	7478616.737	-3483.661651	0.00849	359.17
4406309.732	7478616.737	-3478.784859	0.008618	359.17
4406379.253	7478616.737	-3474.530577	0.008751	359.17
4406448.773	7478616.737	-3470.555917	0.008889	359.17
4406518.294	7478616.737	-3466.721756	0.009034	359.17
4406587.814	7478616.737	-3463.057746	0.009185	359.17
4406657.335	7478616.737	-3459.699388	0.009343	359.17
4406726.856	7478616.737	-3456.818067	0.009508	359.17
4406796.376	7478616.737	-3454.559173	0.009681	359.17
4406865.897	7478616.737	-3453.006226	0.009863	359.17
4406935.417	7478616.737	-3452.180731	0.010055	359.17
4407004.938	7478616.737	-3452.065155	0.010256	359.17
4407074.458	7478616.737	-3452.624577	0.010469	359.17
4407143.979	7478616.737	-3453.814097	0.010694	359.17
4407213.499	7478616.737	-3455.575014	0.010933	359.17
4407283.02	7478616.737	-3457.826852	0.011186	359.17
4407352.54	7478616.737	-3460.461355	0.011455	359.17
4407422.061	7478616.737	-3463.344038	0.011743	359.17
4407491.582	7478616.737	-3466.324748	0.01205	359.17
4407561.102	7478616.737	-3469.253808	0.01238	359.17
4407630.623	7478616.737	-3472.000095	0.012736	359.17
4407700.143	7478616.737	-3474.468451	0.013119	359.17
4407769.664	7478616.737	-3476.613406	0.013536	359.17
4407839.184	7478616.737	-3478.445359	0.013989	359.17
4407908.705	7478616.737	-3480.023962	0.014486	359.17
4407978.225	7478616.737	-3481.436464	0.015032	359.17
4408047.746	7478616.737	-3482.76868	0.015637	359.17
4408117.267	7478616.737	-3484.080245	0.016311	359.17
4408186.787	7478616.737	-3485.387271	0.01707	359.17
4408256.308	7478616.737	-3486.650431	0.01793	359.17
4408325.828	7478616.737	-3487.775663	0.018916	359.17
4408395.349	7478616.737	-3488.640504	0.020061	359.17
4408464.869	7478616.737	-3489.143544	0.021413	359.17
